mucti	gismu   	-mut-		      	x_1 es etéreo/inmaterial/no físico/sin forma material	Ver también {dacti}.
mudri	gismu   	-mud-		      	x_1 es una cantidad de madera/leña de árbol de tipo/especie x_2
mukti	gismu   	-muk-   	-mu'i-	      	x_1 (evento) motiva/es un motivo/incentivo para acción/evento x_2, motiva a x_3	Ver también te {zukte},  se {jalge},  {krinu},  {rinka}.
mulno	gismu   	-mul-   	-mu'o-	      	x_1 esta completo/hecho/terminado en propiedad x_2 según estándar x_3
munje	gismu   	-muj-   	-mu'e-	      	x_1 es un universo/cosmos/orden de dominio/esfera x_2 gobernado por reglas x_3
mupli	gismu   	-mup-		      	x_1 es un ejemplo/muestra/espécimen/instancia/caso/ilustración de propiedad común x_2 en conjunto x_3
murse	gismu			      	x_1 es el crepúsculo/madrugada/amanecer/atardecer/medialuz de día x_2 en localidad x_3	Ver también {donri},  {nicte}.
murta	gismu   	-mur-   	-mu'a-	      	x_1 es una cortina/persiana para cubrir/tapar/oscurecer apertura x_2, de material x_3
muslo	gismu   	-mus-		      	x_1 refleja cultura/religión islámica/musulmana en aspecto x_2
mutce	gismu   	-tce-		      	x_1 es muy/mucho/bastante en propiedad x_2, hacia extremo x_3	Ver también {milxe},  {traji}.
muvdu	gismu   	-muv-   	-mu'u-	      	x_1 se mueve hacia x_2 desde x_3 por camino/ruta x_4	Ver también {benji},  {klama}.
muzga	gismu   	-muz-		      	x_1 es un museo para conservar/exhibir x_2 en localidad x_3
nabmi	gismu   	-nam-		      	x_1 (evento) es un problema/requiere consideración por x_2 bajo condiciones x_3	Ver también {preti},  {danfu}.
nakni	gismu   	-nak-		      	x_1 es un macho/varón de especie x_2 con rasgos masculinos x_3
nalci	gismu   	-na'i-		      	x_1 es un ala (parte del cuerpo) de x_2
namcu	gismu   	-nac-   	-na'u-	      	x_1 es un número/cuantificador/cifra/valor	Ver también {lerfu},  {mekso},  {klani}.
nanba	gismu   	-nab-		      	x_1 es una cantidad de pan hecho de grano/harina x_2
nanca	gismu   	-na'a-		      	x_1 dura x_2 años (1 por defecto) según estándar x_3
nandu	gismu   	-nad-		      	x_1 (evento) es difícil/arduo para x_2 bajo condiciones x_3	Ver también {frili},  {nabmi},  {jdari}.
nanla	gismu			      	x_1 es un niño/chico/muchacho (varón) de edad x_2 inmaduro según estándar x_3	Ver también {nixli},  {verba},  {nanmu}.
nanmu	gismu   	-nau-		      	x_1 es un hombre	Ver también {ninmu},  {remna},  {prenu},  {makcu},  {nanla}.
nanvi	gismu   	-nav-		      	x_1 es una milmillonésima (1E-9) de x_2 en dimensión/aspecto x_3
narge	gismu   	-nag-		      	x_1 es una nuez/fruto de cáscara dura de planta/especie x_2 con cáscara x_3 núcleo x_4
narju	gismu   	-naj-		      	x_1 es naranja/anaranjado (color)
natfe	gismu   	-naf-   	-na'e-	      	x_1 (du'u) contradice/niega/refuta x_2 (du'u) según reglas/lógica x_3	Ver también {nibli},  {kanxe},  {vlina}.
natmi	gismu   	-nat-   	-nai-	      	x_1 es una nación/grupo étnico de gente x_2 con cultura/historia comun	Ver también {gugde},  {kulnu},  {jecta},  {bangu}.
navni	gismu			      	x_1 es una cantidad de gas inerte (neón/argón/radón/xenón)
naxle	gismu   	-nax-   	-xle-	      	x_1 es un canal a x_2 desde x_3 con ruta x_4	Ver también {pluta},  {klaji},  {dargu}.
nazbi	gismu   	-naz-   	-zbi-	      	x_1 es la nariz (parte del cuerpo) de x_2 con agujeros x_3
nejni	gismu   	-nen-		      	x_1 es una cantidad de energía de tipo x_2 en forma x_3	Ver también {marji},  {tarmi}.
nelci	gismu   	-nel-   	-nei-	      	x_1 disfruta/gusta de x_2 (objeto/estado)
nenri	gismu   	-ner-   	-ne'i-	      	x_1 está adentro/interior/contenido/dentro de x_2	Ver también se {vasru},  {zvati},  {cpana},  {sruri},  {senta},  {snuji},  {bartu},  {diklo},  {jibni},  {jinru},  {setca}.
nibli	gismu   	-nib-   	-ni'i-	      	x_1 implica x_2 según reglas/logica x_3	Ver también {natfe},  {rinka},  {mukti},  {krinu}.
nicte	gismu   	-cte-		      	x_1 es una noche de día x_2 en localidad x_3	Ver también {donri},  {murse}.
nikle	gismu   	-nik-		      	x_1 es una cantidad de níquel (Ni)
nilce	gismu   	-ni'e-		      	x_1 es un mueble de x_2 (localidad) con propósito/función x_3
nimre	gismu			      	x_1 es un limón/naranja/cítrico (fruta) de especie/variedad x_2
ninmu	gismu   	-nim-   	-ni'u-	      	x_1 es una mujer	Ver también {nanmu},  {remna},  {prenu},  {makcu},  {nixli}.
nirna	gismu   	-nir-		      	x_1 es un nervio/neurona (parte del cuerpo) de x_2
nitcu	gismu   	-tcu-		      	x_1 necesita/requiere/precisa/depende de x_2 para propósito x_3 bajo condiciones x_4
nivji	gismu   	-niv-		      	x_1 teje/tricota tela/objeto x_2 de hilo/hebra/lana x_3	Ver también {jivbu}.
nixli	gismu   	-nix-   	-xli-	      	x_1 es una niña/chica/muchacha de edad x_2 inmadura según estándar x_3	Ver también {nanla},  {verba},  {ninmu}.
nobli	gismu   	-nol-   	-no'i-	      	x_1 es noble/aristocrático/élite/clase alta en cultura/sociedad/según estándar x_2	Ver también {banli}.
notci	gismu   	-not-   	-noi-	      	x_1 es un mensaje/nota/memorándum sobre tema x_2 de autor x_3 para audiencia x_4
nukni	gismu   	-nuk-		      	x_1 es magenta/fucsia/rojo violáceo (color)
nupre	gismu   	-nup-   	-nu'e-	      	x_1 promete/amenaza/asegura que ocurrirá x_2 a x_3	Ver también {kajde},  {xusra}.
nurma	gismu   	-num-		      	x_1 es una zona rural/rústica/pastoral de x_2
nutli	gismu   	-nul-   	-nu'i-	      	x_1 es neutro/neutral/centrado/hacia ningún extremo en propiedad/escala/desacuerdo x_2	Ver también {midju},  {lanxe}.
nuzba	gismu   	-nuz-		      	x_1 es una noticia/información acerca de x_2 de origen x_3, según observador x_4
pacna	gismu   	-pa'a-		      	x_1 espera/desea que ocurra x_2 con expectativa x_3 (0-1)
pagbu	gismu   	-pag-   	-pau-	      	x_1 es una parte/componente/pieza de x_2	Ver también {spisa}.
pagre	gismu   	-gre-		      	x_1 atraviesa/penetra/traspasa barrera/medio/portal x_2 a lado x_3 de lado x_4
pajni	gismu   	-pai-		      	x_1 juzga/arbitra/es juez/árbitro en asunto x_2
palci	gismu   	-pac-		      	x_1 es malvado/cruel/depravado/perverso/moralmente malo según estándar x_2	Ver también {vrude},  {xlali},  {marde},  {mabla}.
palku	gismu   	-pak-		      	x_1 es un pantalón (prenda de vestir) de material x_2
palne	gismu			      	x_1 es una bandeja para contenido x_2, de material x_3	Ver también {tansi},  {patxu},  {palta}.
palta	gismu			      	x_1 es un plato/platillo (forma) de material x_2	Ver también {ckana},  {palne},  {kabri}.
pambe	gismu			      	x_1 es una bomba para bombear fluido/gas x_2 hacia x_3 desde x_4 con motor x_5	Ver también {fepri},  {risna}.
panci	gismu   	-pan-		      	x_1 es un olor/fragancia/aroma emitido por x_2 detectado por observador/sensor x_3	Ver también {sutme}.
pandi	gismu   	-pad-		      	x_1 puntúa expresión x_2 con signo/símbolo/palabra/puntuación x_3 con efecto sintáctico/semántico x_4
panje	gismu			      	x_1 es una cantidad de esponja/material poroso
panka	gismu			      	x_1 es un parque/reserva manejada por comunidad/estado/compañía x_2 en localidad x_3 con próposito x_4
panlo	gismu   	-pa'o-		      	x_1 es una rebanada de x_2
panpi	gismu   	-pap-		      	x_1 está en paz con x_2	Ver también {jamna}.
panra	gismu			      	x_1 es paralelo a x_2 en propiedad común x_3 según estándar/geometría x_4	Ver también {simsa}.
pante	gismu   	-pat-		      	x_1 protesta/objeta/se queja de x_2 ante x_3 con acción x_4
panzi	gismu   	-paz-		      	x_1 es una cría/cachorro/pichón/hijo/progenie (biológico) de progenitor x_2	Ver también {bersa},  {tixnu},  se {rorci}.
papri	gismu			      	x_1 es una página/hoja de libro/documento/cuaderno/encuadernación x_2
parbi	gismu   	-pab-		      	x_1 es la razón/proporción de x_2 con respecto a x_3	Ver también {frinu}.
pastu	gismu   	-pas-		      	x_1 es una túnica/vestido/sotana/sobretodo (prenda de vestir) de material x_2
patfu	gismu   	-paf-   	-pa'u-	      	x_1 es padre (varón) de x_2	(no necesariamente biológico) Ver tambiÃ©n {mamta},  {rirni},  {rorci},  {tarbi}.
patlu	gismu			      	x_1 es una papa/patata de especie/variedad x_2	Ver también {samcu}.
patxu	gismu   	-pax-		      	x_1 es una olla/cacerola/recipiente profundo para contenido x_2, de material x_3	Ver también {tansi},  {palne},  {baktu},  {botpi}.
pelji	gismu   	-ple-		      	x_1 es una cantidad de papel de origen x_2
pelxu	gismu   	-pel-		      	x_1 es amarillo/dorado (color)
pemci	gismu   	-pem-		      	x_1 es un poema/verso/poesía con tema x_2 por autor x_3 para audiencia x_4	Ver también {prosa},  {rimni},  {rilti},  {finti}.
penbi	gismu   	-peb-		      	x_1 es una pluma/lapicera/bolígrafo/birome con tinta x_2 aplicada por proceso x_3
pencu	gismu   	-pec-   	-pe'u-	      	x_1 toca/palpa a x_2 con instrumento/miembro x_3 en parte x_4
pendo	gismu   	-ped-   	-pe'o-	      	x_1 es amigo de x_2
penmi	gismu   	-pen-   	-pe'i-	      	x_1 encuentra/se encuentra con x_2 en x_3	Ver también {cirko}.
pensi	gismu   	-pes-   	-pei-	      	x_1 piensa/considera/cogita acerca de x_2	Ver también {jinvi},  se {nabmi}.
perli	gismu   	-per-		      	x_1 es una pera (fruta) de especie/variedad x_2
pesxu	gismu   	-pex-		      	x_1 es una pasta/pulpa/masa/barro de composición x_2	Ver también {marxa}.
petso	gismu   	-pet-		      	x_1 es mil billones (1E15) de x_2 en dimensión/aspecto x_3
pezli	gismu   	-pez-		      	x_1 es una hoja de planta/especie x_2
picti	gismu   	-pic-		      	x_1 es una billonésima (1E-12) de x_2 en dimensión/aspecto x_3
pijne	gismu			      	x_1 es un alfiler para sujetar x_2, de material/propiedades x_3
pikci	gismu			      	x_1 ruega/suplica/implora/reza/pide a x_2, x_3	Ver también {cpedu}.
pikta	gismu			      	x_1 es un boleto/billete/tiquet/entrada/localidad/talón/cupón que permite a x_2 privilegio x_3 bajo condiciones x_4
pilji	gismu   	-pi'i-		      	x_1 es el producto/resultado de multiplicar x_2 por x_3	Ver también {dilcu}.
pilka	gismu   	-pil-   	-pi'a-	      	x_1 es una cáscara/corteza/piel de x_2	Ver también {calku},  {skapi}.
pilno	gismu   	-pli-		      	x_1 usa/emplea/utiliza herramienta/aparato/instrumento x_2 con propósito x_3
pimlu	gismu   	-pim-   	-pi'u-	      	x_1 es una pluma (parte del cuerpo) de animal/especie x_2
pinca	gismu			      	x_1 es orina/pis de x_2	Ver también {vikmi},  {xasne},  {kalci}.
pindi	gismu   	-pid-		      	x_1 es pobre/indigente/carente de bienes/posesiones/propiedad/aspecto x_2	Ver también {ricfu},  {claxu},  {nitcu}.
pinfu	gismu   	-pif-		      	x_1 es un prisionero/captivo de x_2, sujeto por medio de fuerza x_3	Ver también {kavbu},  {rinju},  {ralte},  {fanta}.
pinji	gismu			      	x_1 es un pene (parte del cuerpo) de x_2
pinka	gismu   	-pik-		      	x_1 es un comentario/observación sobre tema x_2 expresado por x_3 ante audiencia x_4
pinsi	gismu   	-pis-		      	x_1 es un lápiz con mina x_2 en marco/soporte x_3
pinta	gismu   	-pin-		      	x_1 es horizontal en marco de referencia x_2	Ver también {sraji}.
pinxe	gismu   	-pix-		      	x_1 bebe/toma bebida x_2 de recipiente/fuente x_3	Ver también {sputu}.
pipno	gismu   	-pi'o-		      	x_1 es un piano/clavicordio/sintetizador/órgano (instrumento musical con teclado)
pixra	gismu   	-pir-   	-xra-	      	x_1 es un dibujo/pintura/cuadro/ilustración de x_2, hecho por artista x_3 en medio x_4
plana	gismu			      	x_1 es gordo/grueso/obeso/henchido según estándar x_2	Ver también {cinla},  {rotsu},  {barda},  {punli}.
platu	gismu   	-pla-		      	x_1 planea/planifica/diseña/trama plan/arreglo/esquema x_2 para estado/proceso x_3
pleji	gismu   	-lej-   	-le'i-	      	x_1 paga/compensa/remunera/recompensa con x_2 a x_3 por bien/servicio x_4	Ver también {vecnu},  {dejni},  {cnemu},  {jdima},  {prali},  {jerna},  {sfasa}.
plibu	gismu   	-pib-		      	x_1 es el pubis/zona púbica (parte del cuerpo) de x_2
plini	gismu			      	x_1 es un planeta que rota alrededor de x_2 con características x_3, parámetros orbitales x_4	Ver también {lunra},  {mluni},  {terdi}.
plipe	gismu   	-pip-   	-pi'e-	      	x_1 salta hasta x_2 desde x_3 alcanzando altura x_4 propelido/impulsado por x_5
plise	gismu			      	x_1 es una manzana (fruta) de especie/variedad x_2
plita	gismu   	-pit-		      	x_1 es plano/chato (forma bidimensional) definido por puntos x_2	Ver también {xutla},  {plita}.
plixa	gismu   	-lix-		      	x_1 ara/labra/remueve x_2 con herramienta/arado x_3 propelido/impulsado por x_4	Ver también {kakpa},  {sraku}.
pluja	gismu   	-luj-		      	x_1 es complejo/complicado/intrincado en propiedad/aspecto x_2 según estándar x_3	Ver también {sampu},  {cfipu}.
pluka	gismu   	-puk-   	-pu'a-	      	x_1 (evento) agrada/place/gusta a x_2
pluta	gismu   	-lut-   	-lu'a-	      	x_1 es una ruta/camino/senda hacia x_2 desde x_3 vía puntos x_4	Ver también {dargu},  {klaji},  ve {klama}.
polje	gismu   	-plo-		      	x_1 dobla/pliega a x_2 con doblez/pliego x_3	Ver también {korcu},  {cinje}.
polno	gismu   	-pol-		      	x_1 refleja cultura/nacionalidad/idioma polinesio en aspecto x_2
ponjo	gismu   	-pon-   	-po'o-	      	x_1 refleja cultura/nacionalidad/idioma japonés en aspecto x_2
ponse	gismu   	-pos-   	-po'e-	      	x_1 posee/tiene/es dueño de x_2 según ley/costumbre x_3
porpi	gismu   	-pop-   	-po'i-	      	x_1 se rompe/fractura/deshace en pedazos x_2	Ver también {spoja},  {spofu}.
porsi	gismu   	-por-   	-poi-	      	x_1 es una secuencia ordenada segun reglas x_2 aplicadas al conjunto x_3	Ver también {lidne}.
porto	gismu   	-pot-		      	x_1 refleja cultura/nacionalidad/idioma portugués en aspecto x_2	Ver también {brazo}.
prali	gismu   	-pal-		      	x_1 es una ganancia/beneficio/ventaja para x_2 como resultado de actividad/proceso x_3	Ver también {cnemu}.
prami	gismu   	-pam-   	-pa'i-	      	x_1 ama/quiere a x_2	Ver también {xebni},  {nelci},  {djica},  {sinma}.
prane	gismu   	-pa'e-		      	x_1 es perfecto/ideal/arquetípico en propiedad/aspecto x_2	Ver también {curve}.
preja	gismu   	-pej-   	-pe'a-	      	x_1 se expande/extiende/propaga sobre x_2 desde estado inicial x_3	Ver también {jmaji},  {banro}.
prenu	gismu   	-pre-		      	x_1 es una persona/tiene personalidad	Ver también {remna}.
preti	gismu   	-ret-   	-rei-	      	x_1 es una pregunta/consulta sobre tema x_2 hecha por x_3 ante audiencia x_4	Ver también {nabmi},  {danfu}.
prije	gismu   	-pij-		      	x_1 es sabio sobre asunto x_2 (abstracción) según observador x_3	Ver también {bebna}.
prina	gismu   	-pri-		      	x_1 imprime/estampa/tatúa x_2 sobre x_3 con prensa/impresora/instrumento x_4	Ver también {guska},  {ciska}.
pritu	gismu			      	x_1 está a la derecha/diestra de x_2 que mira hacia x_3	Ver también {zunle}.
prosa	gismu   	-ros-   	-ro'a-	      	x_1 es un escrito/prosa sobre tema x_2 por autor x_3 para audiencia x_4	Ver también {pemci}.
pruce	gismu   	-ruc-   	-ru'e-	      	x_1 es un proceso con entrada x_2 salida/resultado x_3 con etapas intermedias x_4	Ver también {farvi},  {tadji}.
pruni	gismu   	-pun-		      	x_1 es elástico/resorte/muelle	Ver también {tcena}.
pruxi	gismu   	-rux-   	-ru'i-	      	x_1 es un espíritu/alma/fantasma/espiritual
pulce	gismu   	-puc-   	-pu'e-	      	x_1 es una cantidad de polvo de origen x_2 flotando en superficie/medio x_3	Ver también te {zalvi},  {danmo},  {purmo}.
pulji	gismu			      	x_1 es un agente de policía de organización x_2 para hacer cumplir leyes/orden x_3
pulni	gismu			      	x_1 es una polea (herramienta) para acción/función x_2 que rota alrededor de eje x_3
punji	gismu   	-puj-   	-pu'i-	      	x_1 pone/posa/coloca/ubica x_2 en/sobre x_3	Ver también {cpacu},  {setca}.
punli	gismu   	-pul-		      	x_1 es una hinchazón/protuberancia/convexidad (forma) en x_2, de material x_3
pupsu	experimental gismu			      	x_1 es una cascada/caída [de agua, etcétera]  (característica semipermanente, geológico e hidrológico) con fuente / fluye líquido x_2 (líquido no necesita ser agua), con las características [del terreno] / grado (pendiente, ladera, cuesta, inclinación, declive, vertiente) x_3 en el potencial (gravitatoria) x_4; masa / cantidad de fluido fluye x_2 sobre característica x_3 para caer (de forma continua)	El líquido no es necesariamente agua. El rafsi breve y propuesto: -pup-. Confer: {falri'e}.
purci	gismu   	-pur-   	-pru-	      	x_1 está en el pasado/antes/anterior en el tiempo a x_2	Ver también {balvi},  {cabna},  {lidne}.
purdi	gismu   	-pud-		      	x_1 es un jardín de familia/comunidad x_2 con plantas/cultivo x_3	Ver también {cange},  {panka}.
purmo	gismu   	-pum-   	-pu'o-	      	x_1 es polvo de material x_2	Ver también {pulce},  {zalvi}.
racli	gismu			      	x_1 (evento) es racional/cuerdo según estándar x_2	Ver también {fenki}.
ractu	gismu			      	x_1 es un conejo/liebre de especie/raza x_2
radno	gismu   	-ra'o-		      	x_1 es un ángulo de x_2 radianes (1 por defecto) según estándar x_3
rafsi	gismu   	-raf-		      	x_1 es un afijo/sufijo/prefijo/forma combinatoria de palabra/concepto x_2 con forma/propiedades x_3, en idioma x_4
ragve	gismu   	-rav-		      	x_1 está al otro lado de/cruzando/a través de x_2 desde x_3	Ver también {dukti},  {kuspe},  {kruca},  {cripu}.
rakso	gismu			      	x_1 refleja cultura/nacionalidad/idioma iraquí en aspecto x_2
raktu	gismu   	-ra'u-		      	x_1 aflige/perturba a x_2 por propiedad/aspecto x_3	Ver también {dicra},  {fanza},  {zunti}.
ralci	gismu   	-rac-		      	x_1 es delicado/frágil en propiedad x_2
ralju	gismu   	-ral-		      	x_1 es el principal/más importante/significativo entre x_2 en propiedad x_3
ralte	gismu   	-ra'e-		      	x_1 retiene/guarda x_2	Ver también {rinju},  {ponse},  {jgari},  {pinfu},  {stali}.
randa	gismu   	-rad-		      	x_1 cede/se rinde/se resigna ante x_2 bajo condiciones x_3	Ver también {ranti},  se {bapli}.
rango	gismu   	-rag-		      	x_1 es un órgano (parte del cuerpo) de cuerpo/especie x_2 con función x_3
ranji	gismu   	-ra'i-		      	x_1 (evento) es continuo/sin interrupción en intervalo x_2	Ver también {temci},  {kuspe},  {renvi},  {cedra},  {citsi}.
ranmi	gismu   	-ram-		      	x_1 es un mito/leyenda/historia significativa sobre x_2 en mythos x_3 de cultura x_4
ransu	gismu			      	x_1 es una cantidad de bronce de composición x_2	Ver también {lastu}.
ranti	gismu   	-ran-		      	x_1 es blando/maleable/cede ante fuerza x_2 bajo condiciones x_3	Ver también {jdari},  {lakse},  {randa}.
ranxi	gismu   	-rax-		      	x_1 es irónico/contrario a lo esperado x_2 en estado/propiedad/aspecto x_3	Ver también {dukti},  {frica},  {cizra}.
rapli	gismu   	-rap-		      	x_1 (evento) recurre/se repite x_2 veces
rarna	gismu   	-rar-		      	x_1 es natural/espontáneo/instintivo/no causado conscientemente	Ver también {rutni},  {jinzi}.
ratcu	gismu			      	x_1 es una rata de especie/raza x_2	Ver también {smacu}.
ratni	gismu   	-rat-		      	x_1 es un átomo de elemento/número atómico x_2 de isótopo/peso atómico x_3	Ver también {selci}.
rebla	gismu   	-reb-		      	x_1 es un rabo/cola (parte del cuerpo) de x_2
rectu	gismu   	-rec-   	-re'u-	      	x_1 es una cantidad de carne de origen/animal x_2	Ver también {sluji}.
remna	gismu   	-rem-   	-re'a-	      	x_1 es un ser humano	Ver también {prenu},  {nanmu},  {ninmu}.
renro	gismu   	-rer-   	-re'o-	      	x_1 arroja/tira/lanza x_2 a/hacia x_3	Ver también {cokcu},  {cecla},  {danti}.
renvi	gismu   	-rev-   	-re'i-	      	x_1 aguanta/dura/perdura/sobrevive/resiste a x_2 por intervalo/duración x_3	Ver también {ranji},  {kuspe},  {randa}.
respa	gismu   	-res-		      	x_1 es un reptil de especie/raza x_2	Ver también {banfi},  {since}.
ricfu	gismu   	-rif-   	-cfu-	      	x_1 es rico en bienes/posesiones/riqueza/propiedad/aspecto x_2	Ver también {pindi},  {banzu},  {dukse}.
rigni	gismu   	-rig-		      	x_1 repugna/disgusta/desagrada a x_2 bajo condiciones x_3	Ver también {djica},  {nelci},  {trina},  {vamtu},  {xebni},  {pluka}.
rijno	gismu   	-rij-		      	x_1 es una cantidad de plata (Ag)
rilti	gismu   	-ril-		      	x_1 es un ritmo/beat de música/forma expresiva x_2	Ver también {slilu},  {dikni},  {pemci},  {sanga},  {morna}.
rimni	gismu   	-rim-		      	x_1 rima/alitera con x_2 en idioma/fonética x_3, con sonido correspondiente x_4
rinci	gismu			      	x_1 se escurre/desagota/drena desde x_2 por escurridero x_3 debido a fuerza x_4	Ver también {setca},  {flecu},  {muvdu}.
rinju	gismu   	-ri'u-		      	x_1 es restricto/constreñido/sujetado/refrenado por x_2 contra x_3	Ver también {ralte},  {pinfu}.
rinka	gismu   	-rik-   	-ri'a-	      	x_1 (evento) causa físicamente efecto x_2 bajo condiciones x_3	Ver también {mukti},  {gasnu},  {krinu},  {nibli},  te {zukte},  se {jalge},  {bapli}.
rinsa	gismu			      	x_1 saluda/recibe/da la bienvenida a x_2 con acción x_3
rirci	gismu			      	x_1 es raro/inusual/poco común/atípico/extraño en propiedad x_2 entre miembros de x_3	Ver también {fadni},  {cafne},  {cizra}.
rirni	gismu   	-rir-		      	x_1 cría/es un padre/mentor de menor/protegido x_2	Ver también {rorci},  {mamta},  {patfu},  {sidju},  {dzena},  {famti}.
rirxe	gismu   	-ri'e-		      	x_1 es un río de continente x_2, cuenca x_3 que desemboca en x_4	Ver también {flecu},  {senta}.
rismi	gismu   	-ris-		      	x_1 es una cantidad de arroz (grano) de especie/variedad x_2
risna	gismu			      	x_1 es un corazón (parte del cuerpo) de x_2
ritli	gismu   	-ri'i-		      	x_1 es un rito/ceremonia/ritual/formal con propósito x_2 en comunidad x_3 forma/reglas x_4	Ver también {flalu},  {javni}.
rivbi	gismu   	-riv-		      	x_1 evita/evade/escapa/esquiva a persona/objeto/evento/situación x_2 con acción x_3; (bandu, se jersi)
rokci	gismu   	-rok-   	-ro'i-	      	x_1 es una cantidad de roca/piedra de tipo x_2 de localidad x_3
romge	gismu   	-rog-		      	x_1 es una chapa/superficie metálica pulida/lustrosa de metal x_2
ropno	gismu   	-ron-   	-ro'o-	      	x_1 refleja cultura/nacionalidad/geografía europea en aspecto x_2
rorci	gismu   	-ror-		      	x_1 engendra/procrea x_2 con coprogenitor x_3	Ver también {rirni},  se {panzi},  {mamta},  {patfu},  {tarbi}.
rotsu	gismu   	-rot-   	-tsu-   	-ro'u-      	x_1 es grueso/de gran espesor en dimensión/dirección x_2 (la menor) según estándar x_3	Ver también {cinla},  {clani},  {ganra},  {condi}.
rozgu	gismu   	-roz-   	-zgu-	      	x_1 es una rosa (flor) de especie/variedad x_2
ruble	gismu   	-rub-   	-ble-	      	x_1 es débil/endeble en propiedad/cualidad/aspecto x_2 según estándar x_3	Ver también {tsali},  {kandi}.
rufsu	gismu   	-ruf-		      	x_1 es áspero/rugoso en textura	Ver también {xutla},  {tengu},  {vitci}.
runme	gismu   	-rum-		      	x_1 se derrite/funde a temperatura x_2, presión x_3	Ver también {dunja},  {febvi},  {lunsa}.
runta	gismu			      	x_1 se disuelve en solvente x_2 para formar solución x_3 en proporción x_4 bajo condiciones x_5
rupnu	gismu   	-rup-   	-ru'u-	      	x_1 es/vale/cuesta x_2 dólar/marco/yen/libra/franco/peso/peseta/escudo/lira/unidades de sistema monetario x_3	Ver también {fepni}.
rusko	gismu   	-ruk-   	-ru'o-	      	x_1 refleja cultura/nacionalidad/idioma ruso en aspecto x_2	Ver también {softo},  {slovo}.
rutni	gismu   	-run-		      	x_1 es artificial/un artefacto hecho/causado por gente x_2	Ver también {rarna},  se {zbasu}.
sabji	gismu   	-sab-		      	x_1 provee/proporciona/surte de x_2 a x_3
sabnu	gismu			      	x_1 es una cabina de vehículo x_2
sacki	gismu			      	x_1 es un fósforo/cerilla hecho de x_2
saclu	gismu			      	x_1 es el equivalente (decimal/binario) de fracción x_2 en base x_3
sadjo	gismu   	-djo-		      	x_1 refleja cultura/nacionalidad/idioma saudita/saudí en aspecto x_2
sakci	gismu   	-sak-		      	x_1 chupa/succiona/aspira/extrae x_2 de x_3	Ver también {setca}.
sakli	gismu   	-sal-		      	x_1 resbala/patina/se desliza sobre x_2	Ver también {mosra}.
sakta	gismu   	-sat-		      	x_1 es una cantidad de azúcar de origen x_2 de composición x_3
salci	gismu   	-sla-		      	x_1 celebra/festeja x_2 con actividad/fiesta x_3
salpo	gismu   	-sa'o-		      	x_1 es una rampa/inclinación/sesgo de ángulo x_2 con respecto a horizonte/marco x_3
salta	gismu			      	x_1 es una cantidad de ensalada con ingredientes/componentes x_2	Ver también {mixre}.
samcu	gismu			      	x_1 es una mandioca/tapioca de especie/variedad x_2	Ver también {patlu},  {genja}.
sampu	gismu   	-sap-		      	x_1 es simple/sencillo en propiedad/aspecto x_2	Ver también {pluja}.
sance	gismu   	-sna-		      	x_1 es un sonido emitido por x_2
sanga	gismu   	-sag-   	-sa'a-	      	x_1 canta/entona canto/canción/himno/cántico x_2 ante audiencia x_3
sanji	gismu   	-saj-		      	x_1 es consciente de/reconoce/se da cuenta de x_2	Ver también {ganse},  {sipna},  {cikna}.
sanli	gismu   	-sa'i-		      	x_1 está de pie/se erige/yergue vertical sobre superficie x_2 sostenido por miembro/soporte/pedestal x_3
sanmi	gismu   	-sai-		      	x_1 es una comida/desayuno/almuerzo/merienda/cena con platos x_2
sanso	gismu			      	x_1 es una salsa para usar con x_2 con ingredientes x_3
santa	gismu			      	x_1 es un paraguas/sombrilla/parasol/escudo que protege a x_2 de x_3, hecho de material x_4, sostenido por x_5
sarcu	gismu   	-sa'u-		      	x_1 (evento) es necesario/requerido para que ocurra x_2 bajo condiciones x_3	Ver también {banzu},  {nitcu}.
sarji	gismu   	-sra-		      	x_1 sostiene/apoya/soporta/mantiene/sustenta a x_2 contra fuerza/oposición x_3 con/por medio de x_4
sarlu	gismu			      	x_1 es un espiral/hélice (forma) con límites x_2, de dimensión x_3
sarxe	gismu   	-sax-		      	x_1 es armonioso/entona/acuerda con x_2 en propiedad x_3	Ver también {mapti}.
saske	gismu   	-ske-		      	x_1 es ciencia sobre tema/tópico x_2 basada en metodología x_3
satci	gismu			      	x_1 es exacto con precisión x_2 en propiedad/cantidad x_3	Ver también {sarxe},  {dunli},  {merli},  {mapti},  {kancu}.
satre	gismu   	-sa'e-		      	x_1 acaricia/masajea a x_2 con x_3
savru	gismu   	-sav-   	-vru-	      	x_1 es un ruido/barullo para x_2 vía canal x_3	Ver también {sance}.
sazri	gismu   	-saz-		      	x_1 maneja/opera/conduce/dirige aparato/máquina x_2 con fin/próposito x_3
sefta	gismu   	-sfe-		      	x_1 es una superficie/cara de objeto x_2, con lado x_3, límites x_4
selci	gismu   	-sle-		      	x_1 es una célula/átomo/unidad básica/molécula de x_2
selfu	gismu   	-sef-   	-se'u-	      	x_1 sirve/es sirviente/criado de x_2 con servicio/acción x_3
semto	gismu   	-sme-		      	x_1 refleja cultura/nacionalidad/idioma semita en aspecto x_2
senci	gismu   	-sec-		      	x_1 estornuda
senpi	gismu   	-sen-		      	x_1 duda/es escéptico de que x_2 (du'u) sea cierto	Ver también {jinvi},  {krici},  {djuno}.
